bone_id,period_class,group_type,group_order,char_count,ambiguous_count,placeholder_count,damaged_count,characters,characters_simple,sentence_full,sentence_simple
H08016,典賓,InscriptionSentence,0,4,0,1,0,未释|早|于|唐,未释|早|于|唐,未释早于唐,未释早于唐
H08017,典賓,InscriptionSentence,0,8,0,0,0,貞|王|聽|不|隹|于|唐|不,貞|王|聽|不|隹|于|唐|不,貞王聽不隹于唐不,貞王聽不隹于唐不
H08019,典賓,InscriptionSentence,0,5,0,2,0,未释|曰|未释|于|唐,未释|曰|未释|于|唐,未释曰未释于唐,未释曰未释于唐
H08021,典賓,InscriptionSentence,0,8,1,0,0,乙|卯|卜|򧍪/򫝰|貞|王|往|誖,乙|卯|卜|򧍪|貞|王|往|誖,乙卯卜򧍪/򫝰貞王往誖,乙卯卜򧍪貞王往誖
H08023,典賓,InscriptionSentence,0,7,0,1,0,未释|未释|帚|妌|先|于|誖,未释|未释|帚|妌|先|于|誖,未释未释帚妌先于誖,未释未释帚妌先于誖
H08025,典賓,InscriptionSentence,0,7,0,2,0,未释|勿|日|殻|未释|出|誖,未释|勿|日|殻|未释|出|誖,未释勿日殻未释出誖,未释勿日殻未释出誖
H08027,典賓,InscriptionSentence,0,4,0,2,0,未释|杉|未释|誖,未释|杉|未释|誖,未释杉未释誖,未释杉未释誖
H08027,典賓,InscriptionSentence,1,3,0,1,0,未释|杉|未释,未释|杉|未释,未释杉未释,未释杉未释
H08028,典賓,InscriptionSentence,0,4,0,0,0,乎|先|于|誖,乎|先|于|誖,乎先于誖,乎先于誖
H08028,典賓,InscriptionSentence,1,3,0,0,0,貞|勿|乎,貞|勿|乎,貞勿乎,貞勿乎
H08028,典賓,InscriptionSentence,2,2,0,1,0,未释|黍,未释|黍,未释黍,未释黍
H08030,未分期,InscriptionSentence,0,6,0,3,0,未释|誖|未释|比|未释|八月,未释|誖|未释|比|未释|八月,未释誖未释比未释八月,未释誖未释比未释八月
H08032,典賓,InscriptionSentence,0,7,0,0,0,癸|酉|򬜝|于|砓|十|牛,癸|酉|򬜝|于|砓|十|牛,癸酉򬜝于砓十牛,癸酉򬜝于砓十牛
H08032,典賓,InscriptionSentence,1,3,0,2,0,未释|󁋀|未释,未释|󁋀|未释,未释󁋀未释,未释󁋀未释
H08033,典賓,InscriptionSentence,0,9,0,4,0,未释|未释|卜|亘|貞|未释|于|砓|未释,未释|未释|卜|亘|貞|未释|于|砓|未释,未释未释卜亘貞未释于砓未释,未释未释卜亘貞未释于砓未释
H08034,典賓,InscriptionSentence,0,8,0,1,0,貞|其|宜|于|砓|京|不|未释,貞|其|宜|于|砓|京|不|未释,貞其宜于砓京不未释,貞其宜于砓京不未释
H08035,典賓,InscriptionSentence,0,12,0,1,0,貞|翌|辛|亥|乎|帚|妌|宜|于|砓|京|未释,貞|翌|辛|亥|乎|帚|妌|宜|于|砓|京|未释,貞翌辛亥乎帚妌宜于砓京未释,貞翌辛亥乎帚妌宜于砓京未释
H08038,典賓,InscriptionSentence,0,4,0,1,0,未释|在|砓|京,未释|在|砓|京,未释在砓京,未释在砓京
H08038,典賓,InscriptionSentence,1,4,0,2,0,未释|牛|未释|佑,未释|牛|未释|佑,未释牛未释佑,未释牛未释佑
H08040,賓三,InscriptionSentence,0,8,0,2,0,丁|丑|卜|未释|告|眾|未释|丁,丁|丑|卜|未释|告|眾|未释|丁,丁丑卜未释告眾未释丁,丁丑卜未释告眾未释丁
H08040,賓三,InscriptionSentence,1,3,0,1,0,未释|󉎔|京,未释|󉎔|京,未释󉎔京,未释󉎔京
H08040,賓三,InscriptionSentence,2,6,0,2,0,甲|戌|未释|貞|未释|敦,甲|戌|未释|貞|未释|敦,甲戌未释貞未释敦,甲戌未释貞未释敦
H08041,典賓,InscriptionSentence,0,11,0,1,0,庚|辰|卜|卜|亘|貞|𪭑|未释|于|岫|京,庚|辰|卜|卜|亘|貞|𪭑|未释|于|岫|京,庚辰卜卜亘貞𪭑未释于岫京,庚辰卜卜亘貞𪭑未释于岫京
H08041,典賓,InscriptionSentence,1,10,0,2,0,未释|申|卜|賓|貞|亡|其|來|自|未释,未释|申|卜|賓|貞|亡|其|來|自|未释,未释申卜賓貞亡其來自未释,未释申卜賓貞亡其來自未释
H08043,典賓,InscriptionSentence,0,10,0,3,0,未释|庚|見|未释|帚|好|未释|在|未释|一月,未释|庚|見|未释|帚|好|未释|在|未释|一月,未释庚見未释帚好未释在未释一月,未释庚見未释帚好未释在未释一月
H08046,歷一,InscriptionSentence,0,5,0,2,0,未释|敦|未释|在|未释,未释|敦|未释|在|未释,未释敦未释在未释,未释敦未释在未释
H08048,典賓,InscriptionSentence,0,5,0,0,0,貞|勿|于|未释|用,貞|勿|于|未释|用,貞勿于未释用,貞勿于未释用
H08051,典賓,InscriptionSentence,0,6,0,3,0,未释|王|勿|未释|未释|未释,未释|王|勿|未释|未释|未释,未释王勿未释未释未释,未释王勿未释未释未释
H08052,典賓,InscriptionSentence,0,1,0,0,0,未释,未释,未释,未释
H08052,典賓,InscriptionSentence,1,3,0,1,0,三|乎|未释,三|乎|未释,三乎未释,三乎未释
H08054,典賓,InscriptionSentence,0,6,0,1,0,未释|貞|王|往|于|未释,未释|貞|王|往|于|未释,未释貞王往于未释,未释貞王往于未释
H08057,典賓,InscriptionSentence,0,3,0,2,0,未释|未释|未释,未释|未释|未释,未释未释未释,未释未释未释
H08058,未分期,InscriptionSentence,0,5,0,1,0,未释|入|五|在|未释,未释|入|五|在|未释,未释入五在未释,未释入五在未释
H08059,典賓,InscriptionSentence,0,3,0,1,0,未释|于|未释,未释|于|未释,未释于未释,未释于未释
H08063,典賓,InscriptionSentence,0,7,0,0,0,貞|叀|今|日|往|于|柚,貞|叀|今|日|往|于|柚,貞叀今日往于柚,貞叀今日往于柚
H08063,典賓,InscriptionSentence,1,6,0,3,0,未释|于|未释|巳|未释|用,未释|于|未释|巳|未释|用,未释于未释巳未释用,未释于未释巳未释用
H08064,典賓,InscriptionSentence,0,11,0,1,0,未释|申|卜|殻|貞|王|往|于|柚|京|若,未释|申|卜|殻|貞|王|往|于|柚|京|若,未释申卜殻貞王往于柚京若,未释申卜殻貞王往于柚京若
H08072,賓出,InscriptionSentence,0,9,0,1,0,未释|勿|往|于|徹|京|在|五|月,未释|勿|往|于|徹|京|在|五|月,未释勿往于徹京在五月,未释勿往于徹京在五月
H08073,典賓,InscriptionSentence,0,6,0,3,0,未释|徹|京|未释|受|未释,未释|徹|京|未释|受|未释,未释徹京未释受未释,未释徹京未释受未释
H08075,未分期,InscriptionSentence,0,5,0,2,0,未释|徹|未释|七|月,未释|徹|未释|七|月,未释徹未释七月,未释徹未释七月
H08076,賓出,InscriptionSentence,0,5,0,1,0,未释|王|往|未释|徹,未释|王|往|未释|徹,未释王往未释徹,未释王往未释徹
H08077,賓出,InscriptionSentence,0,11,0,0,0,辛|亥|卜|貞|王|往|田|从|徹|三|月,辛|亥|卜|貞|王|往|田|从|徹|三|月,辛亥卜貞王往田从徹三月,辛亥卜貞王往田从徹三月
H08078,典賓,InscriptionSentence,0,6,0,0,0,貞|王|勿|往|于|京,貞|王|勿|往|于|京,貞王勿往于京,貞王勿往于京
H08079,賓出,InscriptionSentence,0,5,0,0,0,貞|勿|往|于|京,貞|勿|往|于|京,貞勿往于京,貞勿往于京
H08080,典賓,InscriptionSentence,0,10,0,3,0,癸|未释|卜|殻|貞|未释|于|京|雈|未释,癸|未释|卜|殻|貞|未释|于|京|雈|未释,癸未释卜殻貞未释于京雈未释,癸未释卜殻貞未释于京雈未释
H08082,典賓,InscriptionSentence,0,13,1,5,0,未释|巳|卜|未释|򩫧/򩠼/򲦧/򩡍/򩫦|㞢|未释|隹|我|未释|茲|未释|京,未释|巳|卜|未释|򩫧|㞢|未释|隹|我|未释|茲|未释|京,未释巳卜未释򩫧/򩠼/򲦧/򩡍/򩫦㞢未释隹我未释茲未释京,未释巳卜未释򩫧㞢未释隹我未释茲未释京
H08083,賓出,InscriptionSentence,0,8,0,4,0,未释|貞|其|未释|日|未释|丁|未释,未释|貞|其|未释|日|未释|丁|未释,未释貞其未释日未释丁未释,未释貞其未释日未释丁未释
H08083,賓出,InscriptionSentence,1,8,0,3,0,戊|午|未释|王|未释|从|未释|京,戊|午|未释|王|未释|从|未释|京,戊午未释王未释从未释京,戊午未释王未释从未释京
H08084,賓出,InscriptionSentence,0,8,0,0,0,貞|叀|束|令|比|上|未释|二月,貞|叀|束|令|比|上|未释|二月,貞叀束令比上未释二月,貞叀束令比上未释二月
H08084,賓出,InscriptionSentence,1,7,0,0,0,貞|不|允|涉|一月|在|򡭯,貞|不|允|涉|一月|在|򡭯,貞不允涉一月在򡭯,貞不允涉一月在򡭯
H08085,賓三,InscriptionSentence,0,3,0,0,0,貞|𢏂|宗,貞|𢏂|宗,貞𢏂宗,貞𢏂宗
H08085,賓三,InscriptionSentence,1,6,0,0,0,貞|𪭑|羞|我|人|叶,貞|𪭑|羞|我|人|叶,貞𪭑羞我人叶,貞𪭑羞我人叶
H08085,賓三,InscriptionSentence,2,7,0,0,0,乙|酉|卜|貞|于|就|禱,乙|酉|卜|貞|于|就|禱,乙酉卜貞于就禱,乙酉卜貞于就禱
H08085,賓三,InscriptionSentence,3,6,0,0,0,貞|于|庚|寅|𫹉|禱,貞|于|庚|寅|𫹉|禱,貞于庚寅𫹉禱,貞于庚寅𫹉禱
H08089,𠂤賓,InscriptionSentence,0,6,0,0,0,己|酉|卜|王|在|庭,己|酉|卜|王|在|庭,己酉卜王在庭,己酉卜王在庭
H08090,賓出,InscriptionSentence,0,7,0,3,0,未释|勿|未释|示|未释|于|庭,未释|勿|未释|示|未释|于|庭,未释勿未释示未释于庭,未释勿未释示未释于庭
H08092,賓出,InscriptionSentence,0,8,0,0,0,貞|叀|壴|令|視|򨲌|于|琮,貞|叀|壴|令|視|򨲌|于|琮,貞叀壴令視򨲌于琮,貞叀壴令視򨲌于琮
H08092,賓出,InscriptionSentence,1,1,0,1,1,未释,未释,未释,未释
H08093,賓三,InscriptionSentence,0,10,0,4,0,未释|未释|未释|貞|乎|取|令|于|琮|未释,未释|未释|未释|貞|乎|取|令|于|琮|未释,未释未释未释貞乎取令于琮未释,未释未释未释貞乎取令于琮未释
H08093,賓三,InscriptionSentence,1,6,0,2,0,未释|取|令|于|琮|未释,未释|取|令|于|琮|未释,未释取令于琮未释,未释取令于琮未释
H08093,賓三,InscriptionSentence,2,8,0,0,0,貞|翌|丁|亥|叀|㘡|祝|用,貞|翌|丁|亥|叀|㘡|祝|用,貞翌丁亥叀㘡祝用,貞翌丁亥叀㘡祝用
H08096,賓出,InscriptionSentence,0,7,0,2,1,未释|未|卜|未释|琮|侯|未释,未释|未|卜|未释|琮|侯|未释,未释未卜未释琮侯未释,未释未卜未释琮侯未释
H08096,賓出,InscriptionSentence,1,1,0,1,0,未释,未释,未释,未释
H08097,賓出,InscriptionSentence,0,4,0,2,0,未释|未释|未释|方,未释|未释|未释|方,未释未释未释方,未释未释未释方
H08097,賓出,InscriptionSentence,1,5,0,3,0,未释|帝|未释|龝|未释,未释|帝|未释|龝|未释,未释帝未释龝未释,未释帝未释龝未释
H08098,典賓,InscriptionSentence,0,4,0,0,0,貞|並|于|琮,貞|並|于|琮,貞並于琮,貞並于琮
H08102,未分期,InscriptionSentence,0,8,0,3,0,未释|申|卜|爭|貞|未释|琮|未释,未释|申|卜|爭|貞|未释|琮|未释,未释申卜爭貞未释琮未释,未释申卜爭貞未释琮未释
H08103,賓出,InscriptionSentence,0,2,0,1,0,未释|囧,未释|囧,未释囧,未释囧
H08103,賓出,InscriptionSentence,1,6,0,2,0,未释|叀|乙|未释|于|囧,未释|叀|乙|未释|于|囧,未释叀乙未释于囧,未释叀乙未释于囧
H08104,典賓,InscriptionSentence,0,3,0,0,0,貞|其|雨,貞|其|雨,貞其雨,貞其雨
H08104,典賓,InscriptionSentence,1,7,0,0,0,貞|不|若|五|月|在|明,貞|不|若|五|月|在|明,貞不若五月在明,貞不若五月在明
H08106,賓出,InscriptionSentence,0,12,0,1,0,辛|卯|卜|未释|貞|今|月|亡|祸|十月|在|鯀,辛|卯|卜|未释|貞|今|月|亡|祸|十月|在|鯀,辛卯卜未释貞今月亡祸十月在鯀,辛卯卜未释貞今月亡祸十月在鯀
H08107,賓出,InscriptionSentence,0,7,0,2,0,未释|勿|步|未释|夕|在|鯀,未释|勿|步|未释|夕|在|鯀,未释勿步未释夕在鯀,未释勿步未释夕在鯀
H08111,賓三,InscriptionSentence,0,5,0,1,0,未释|򮛂|往|于|未释,未释|򮛂|往|于|未释,未释򮛂往于未释,未释򮛂往于未释
H08113,賓出,InscriptionSentence,0,5,1,2,0,未释|𭆲/򴿴|不|未释|艱,未释|𭆲|不|未释|艱,未释𭆲/򴿴不未释艱,未释𭆲不未释艱
H08113,賓出,InscriptionSentence,1,8,0,4,0,丁|未释|卜|未释|貞|未释|辰|未释,丁|未释|卜|未释|貞|未释|辰|未释,丁未释卜未释貞未释辰未释,丁未释卜未释貞未释辰未释
H08114,未分期,InscriptionSentence,0,8,1,4,0,乙|未释|卜|未释|貞|未释|𭆲/򴿴|未释,乙|未释|卜|未释|貞|未释|𭆲|未释,乙未释卜未释貞未释𭆲/򴿴未释,乙未释卜未释貞未释𭆲未释
H08115,典賓,InscriptionSentence,0,7,0,1,0,未释|令|周|取|巫|于|未释,未释|令|周|取|巫|于|未释,未释令周取巫于未释,未释令周取巫于未释
H08116,𠂤賓,InscriptionSentence,0,9,0,1,0,乙|丑|卜|貞|王|未释|尋|于|未释,乙|丑|卜|貞|王|未释|尋|于|未释,乙丑卜貞王未释尋于未释,乙丑卜貞王未释尋于未释
H08117,賓出,InscriptionSentence,0,6,0,2,0,未释|允|往|未释|于|未释,未释|允|往|未释|于|未释,未释允往未释于未释,未释允往未释于未释
H08121,𠂤賓,InscriptionSentence,0,6,0,2,0,未释|鑿|未释|九月|在|未释,未释|鑿|未释|九月|在|未释,未释鑿未释九月在未释,未释鑿未释九月在未释
H08122,未分期,InscriptionSentence,0,4,0,2,0,貞|未释|于|未释,貞|未释|于|未释,貞未释于未释,貞未释于未释
H08122,未分期,InscriptionSentence,1,6,0,2,0,壬|午|未释|日|未释|未释,壬|午|未释|日|未释|未释,壬午未释日未释未释,壬午未释日未释未释
H08123,未分期,InscriptionSentence,0,2,0,1,0,貞|未释,貞|未释,貞未释,貞未释
H08123,未分期,InscriptionSentence,1,5,0,2,0,未释|宿|未释|未释|未释,未释|宿|未释|未释|未释,未释宿未释未释未释,未释宿未释未释未释
H08125,賓出,InscriptionSentence,0,6,0,2,0,未释|㐭|至|于|򵮐|未释,未释|㐭|至|于|򵮐|未释,未释㐭至于򵮐未释,未释㐭至于򵮐未释
H08127,典賓,InscriptionSentence,0,10,0,0,0,庚|辰|卜|殻|貞|今|日|步|于|尋,庚|辰|卜|殻|貞|今|日|步|于|尋,庚辰卜殻貞今日步于尋,庚辰卜殻貞今日步于尋
H08128,賓三,InscriptionSentence,0,3,0,0,0,貞|于|尋,貞|于|尋,貞于尋,貞于尋
H08128,賓三,InscriptionSentence,1,2,0,0,0,己|卯,己|卯,己卯,己卯
H08128,賓三,InscriptionSentence,2,2,0,0,0,辛|巳,辛|巳,辛巳,辛巳
H08128,賓三,InscriptionSentence,3,3,0,0,0,貞|小乙|令,貞|小乙|令,貞小乙令,貞小乙令
H08130,典賓,InscriptionSentence,0,3,0,0,0,勿|于|尋,勿|于|尋,勿于尋,勿于尋
H08132,賓出,InscriptionSentence,0,3,0,1,0,未释|在|鬥,未释|在|鬥,未释在鬥,未释在鬥
H08132,賓出,InscriptionSentence,1,5,1,0,0,己|卯|򲆪/򻅙/򲇱|三|牛,己|卯|򲆪|三|牛,己卯򲆪/򻅙/򲇱三牛,己卯򲆪三牛
H08132,賓出,InscriptionSentence,2,1,0,1,1,未释,未释,未释,未释
H08133,賓出,InscriptionSentence,0,10,0,2,1,未释|弗|其|未释|克|出|十月|在|尞|未释,未释|弗|其|未释|克|出|十月|在|尞|未释,未释弗其未释克出十月在尞未释,未释弗其未释克出十月在尞未释
H08134,賓出,InscriptionSentence,0,7,0,2,0,未释|非|田|害|未释|在|𣎳,未释|非|田|害|未释|在|𣎳,未释非田害未释在𣎳,未释非田害未释在𣎳
H08136,賓出,InscriptionSentence,0,9,0,1,0,一|卯|卜|貞|未释|𢽟|非|乎|歸,一|卯|卜|貞|未释|𢽟|非|乎|歸,一卯卜貞未释𢽟非乎歸,一卯卜貞未释𢽟非乎歸
H08139,典賓,InscriptionSentence,0,6,0,0,0,貞|王|不|伇|在|行,貞|王|不|伇|在|行,貞王不伇在行,貞王不伇在行
H08140,賓出,InscriptionSentence,0,6,1,2,0,未释|子/㜽|效|在|齒|未释,未释|子|效|在|齒|未释,未释子/㜽效在齒未释,未释子效在齒未释
H08140,賓出,InscriptionSentence,1,2,0,1,0,未释|正,未释|正,未释正,未释正
H08140,賓出,InscriptionSentence,2,1,0,1,1,未释,未释,未释,未释
H08143,𠂤賓,InscriptionSentence,0,6,0,0,0,貞|允|其|來|自|未释,貞|允|其|來|自|未释,貞允其來自未释,貞允其來自未释
H08143,𠂤賓,InscriptionSentence,1,8,0,0,0,壬|寅|亡|其|來|自|未释|五月,壬|寅|亡|其|來|自|未释|五月,壬寅亡其來自未释五月,壬寅亡其來自未释五月
H08143,𠂤賓,InscriptionSentence,2,2,0,1,0,未释|未释,未释|未释,未释未释,未释未释
H08148,未分期,InscriptionSentence,0,7,0,3,0,未释|申|卜|未释|尊|未释|未释,未释|申|卜|未释|尊|未释|未释,未释申卜未释尊未释未释,未释申卜未释尊未释未释
H08153,賓出,InscriptionSentence,0,7,0,3,0,未释|乎|򮞃|未释|未释|人|未释,未释|乎|򮞃|未释|未释|人|未释,未释乎򮞃未释未释人未释,未释乎򮞃未释未释人未释
H08154,賓三,InscriptionSentence,0,8,0,0,0,丙|午|卜|爭|貞|王|往|休,丙|午|卜|爭|貞|王|往|休,丙午卜爭貞王往休,丙午卜爭貞王往休
H08154,賓三,InscriptionSentence,1,5,0,0,0,甲|辰|卜|貞|牢,甲|辰|卜|貞|牢,甲辰卜貞牢,甲辰卜貞牢
H08155,賓三,InscriptionSentence,0,10,0,1,0,庚|子|卜|賓|貞|王|往|休|亡|未释,庚|子|卜|賓|貞|王|往|休|亡|未释,庚子卜賓貞王往休亡未释,庚子卜賓貞王往休亡未释
H08155,賓三,InscriptionSentence,1,8,0,3,0,丙|辰|卜|未释|貞|未释|㞢|未释,丙|辰|卜|未释|貞|未释|㞢|未释,丙辰卜未释貞未释㞢未释,丙辰卜未释貞未释㞢未释
H08155,賓三,InscriptionSentence,2,12,0,6,0,未释|未释|卜|賓|貞|未释|未|未释|未|未释|于|未释,未释|未释|卜|賓|貞|未释|未|未释|未|未释|于|未释,未释未释卜賓貞未释未未释未未释于未释,未释未释卜賓貞未释未未释未未释于未释
H08157,賓出,InscriptionSentence,0,10,1,5,0,未释|辰|卜|未释|翌|未释|子/㜽|未释|未释|未释,未释|辰|卜|未释|翌|未释|子|未释|未释|未释,未释辰卜未释翌未释子/㜽未释未释未释,未释辰卜未释翌未释子未释未释未释
H08157,賓出,InscriptionSentence,1,7,0,0,0,辛|丑|卜|貞|王|往|休,辛|丑|卜|貞|王|往|休,辛丑卜貞王往休,辛丑卜貞王往休
H08158,賓出,InscriptionSentence,0,7,0,3,0,壬|未释|卜|貞|未释|往|未释,壬|未释|卜|貞|未释|往|未释,壬未释卜貞未释往未释,壬未释卜貞未释往未释
H08158,賓出,InscriptionSentence,1,7,0,0,0,庚|子|卜|貞|王|往|休,庚|子|卜|貞|王|往|休,庚子卜貞王往休,庚子卜貞王往休
H08159,賓三,InscriptionSentence,0,15,0,3,0,庚|辰|卜|爭|貞|王|往|未释|之|日|王|未释|休|从|未释,庚|辰|卜|爭|貞|王|往|未释|之|日|王|未释|休|从|未释,庚辰卜爭貞王往未释之日王未释休从未释,庚辰卜爭貞王往未释之日王未释休从未释
H08160,賓出,InscriptionSentence,0,6,0,0,0,貞|王|往|休|亡|巛,貞|王|往|休|亡|巛,貞王往休亡巛,貞王往休亡巛
H08161,賓出,InscriptionSentence,0,7,0,3,0,未释|王|往|未释|延|休|未释,未释|王|往|未释|延|休|未释,未释王往未释延休未释,未释王往未释延休未释
H08162,賓三,InscriptionSentence,0,8,0,3,0,未释|未释|卜|未释|貞|叀|牛|用,未释|未释|卜|未释|貞|叀|牛|用,未释未释卜未释貞叀牛用,未释未释卜未释貞叀牛用
H08162,賓三,InscriptionSentence,1,7,0,0,0,壬|寅|卜|古|貞|往|休,壬|寅|卜|古|貞|往|休,壬寅卜古貞往休,壬寅卜古貞往休
H08163,賓出,InscriptionSentence,0,7,0,1,0,未释|申|卜|貞|王|往|休,未释|申|卜|貞|王|往|休,未释申卜貞王往休,未释申卜貞王往休
H08163,賓出,InscriptionSentence,1,3,0,2,0,未释|寢|未释,未释|寢|未释,未释寢未释,未释寢未释
H08164,賓出,InscriptionSentence,0,6,0,1,0,貞|勿|未释|往|休|二月,貞|勿|未释|往|休|二月,貞勿未释往休二月,貞勿未释往休二月
H08165,賓三,InscriptionSentence,0,8,0,2,0,未释|未释|卜|古|貞|王|往|休,未释|未释|卜|古|貞|王|往|休,未释未释卜古貞王往休,未释未释卜古貞王往休
H08166,賓三,InscriptionSentence,0,5,0,2,0,未释|貞|未释|往|休,未释|貞|未释|往|休,未释貞未释往休,未释貞未释往休
H08169,未分期,InscriptionSentence,0,2,1,0,0,在|򩦢/򩦫/򩦪,在|򩦢,在򩦢/򩦫/򩦪,在򩦢
